id;year_birth;education1;education;marital_Status;marital _status1;income;kidhome;teenhome;dt_customer;recency;mntwines;mntFruits;mntmeatproducts;mntfishproducts;mntsweetproducts;mntgoldprods;numdealspurchases;numwebpurchases;numcatalogpurchases;numstorepurchases;numwebvisitsmonth;acceptedcmp3;acceptedcmp4;acceptedcmp5;acceptedcmp1;acceptedcmp2;complain;z_costcontact;z_revenue;response
4370;1966;Graduation;Graduation;Partnered;Partnered;R43 482,00;2;1;13/11/2013;83;18;1;32;6;3;28;3;2;0;4;6;0;0;0;0;0;0;3;11;0
10573;1953;Graduation;Graduation;Divorced;Divorced;R62 551,00;0;0;18/11/2013;27;125;16;98;134;21;27;1;6;7;4;3;1;0;0;0;0;0;3;11;0
3712;1959;Graduation;Graduation;Divorced;Divorced;R52 332,00;0;0;28/08/2013;63;212;5;33;7;0;2;1;3;2;6;4;0;1;0;0;0;0;3;11;0
6637;1988;Graduation;Graduation;Single;Single;R66 951,00;0;0;2/11/2013;46;277;162;305;173;76;124;1;3;4;7;1;0;0;0;0;0;0;3;11;0
3152;1957;Graduation;Graduation;Partnered;Partnered;R26 091,00;1;1;25/02/2014;84;15;10;19;8;17;20;3;2;1;3;5;0;0;0;0;0;0;3;11;0
5610;1965;Graduation;Graduation;Partnered;Partnered;R33 456,00;1;1;21/04/2014;58;7;3;10;8;1;7;2;1;0;3;7;0;0;0;0;0;0;3;11;0
6460;1982;Graduation;Graduation;Married;Married;R28 718,00;1;0;13/07/2013;78;12;4;6;11;8;16;2;2;0;3;8;0;0;0;0;0;0;3;11;0
1349;1970;Graduation;Graduation;Married;Married;R50 447,00;2;0;21/04/2014;4;85;7;24;2;3;27;1;3;1;3;6;0;0;0;0;0;0;3;11;0
1880;1959;Phd;PhD;Partnered;Partnered;R53 537,00;1;1;30/01/2014;17;81;0;6;0;0;6;2;2;1;3;5;0;0;0;0;0;0;3;11;0
641;1967;Graduation;Graduation;Single;Single;R52 074,00;0;1;4/4/2014;77;59;0;12;0;0;48;1;2;2;2;4;1;0;0;0;0;0;3;11;0
8717;1975;Phd;PhD;Married;Married;R80 427,00;0;1;12/9/2012;56;1149;71;449;69;71;26;1;11;8;8;5;0;0;0;0;0;0;3;11;0
10314;1948;Phd;PhD;Married;Married;R83 837,00;0;0;16/12/2012;79;847;66;119;86;89;111;1;9;10;5;4;0;1;0;1;0;0;3;11;1
10854;1970;Phd;PhD;Married;Married;R38 853,00;1;1;23/05/2014;90;29;0;14;0;0;2;2;2;0;3;7;0;0;0;0;0;0;3;11;0
10492;1959;Graduation;Graduation;Partnered;Partnered;R38 285,00;2;1;24/06/2014;96;2;0;5;2;0;1;1;0;0;3;2;0;0;0;0;0;0;3;11;0
6935;1951;2N Cycle;2n Cycle;Married;Married;R78 497,00;0;0;1/12/2013;44;207;26;447;75;0;223;1;5;7;12;2;0;0;0;1;0;0;3;11;0
7698;1976;Phd;PhD;Married;Married;R51 650,00;0;1;11/5/2014;81;152;3;22;2;5;7;1;4;1;4;5;0;0;0;0;0;0;3;11;0
3559;1988;2N Cycle;2n Cycle;Married;Married;R16 248,00;1;0;10/5/2014;77;12;11;10;3;12;9;3;2;1;3;6;0;0;0;0;0;0;3;11;0
10562;1946;Master;Master;Married;Married;R66 835,00;0;0;28/09/2013;21;620;26;195;34;17;141;1;6;4;13;2;0;0;0;0;0;0;3;11;0
10796;1984;Master;Master;Married;Married;R30 477,00;1;0;22/01/2014;16;47;1;6;0;0;12;1;1;1;3;6;0;0;0;0;0;0;3;11;0
2563;1961;Basic;Basic;Married;Married;R28 249,00;0;0;15/06/2014;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;0;3;11;0
3518;1983;Graduation;Graduation;Married;Married;R25 271,00;1;0;5/12/2012;45;10;1;18;10;4;7;1;1;1;2;9;0;0;0;0;0;0;3;11;0
5823;1970;Phd;PhD;Single;Single;R32 303,00;0;1;8/3/2014;63;35;0;2;0;0;2;2;1;0;4;5;0;0;0;0;0;0;3;11;0
3934;1966;Graduation;Graduation;Married;Married;R61 286,00;0;1;2/8/2013;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;3;11;0
6982;1976;Graduation;Graduation;Married;Married;R74 068,00;0;0;19/03/2013;14;783;30;537;140;76;15;1;4;10;9;2;0;0;0;0;0;0;3;11;0
6431;1964;Phd;PhD;Married;Married;R45 759,00;1;1;23/02/2013;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;3;11;0
9733;1978;Basic;Basic;Partnered;Partnered;R24 882,00;1;0;9/9/2012;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;3;11;0
5602;1989;Phd;PhD;Partnered;Partnered;R66 973,00;0;0;17/05/2013;98;466;22;432;147;113;102;1;8;7;12;3;0;0;0;0;0;0;3;11;0
7829;1900;2N Cycle;2n Cycle;Divorced;Divorced;R36 640,00;1;0;26/09/2013;99;15;6;8;7;4;25;1;2;1;2;5;0;0;0;0;0;1;3;11;0
1324;1988;Graduation;Graduation;Married;Married;R38 872,00;1;0;30/05/2013;93;23;3;21;3;19;22;2;3;0;3;8;0;0;0;0;0;0;3;11;0
326;1973;Graduation;Graduation;Married;Married;R51 148,00;1;1;18/02/2013;38;235;6;45;8;9;12;4;5;1;6;6;0;0;0;0;0;0;3;11;0
7224;1977;Graduation;Graduation;Married;Married;R31 353,00;1;1;29/12/2013;24;10;0;10;3;1;7;2;1;1;2;8;0;0;0;0;0;0;3;11;0
6999;1980;Master;Master;Married;Married;R69 661,00;0;0;13/05/2014;80;656;16;106;32;16;8;1;7;3;12;3;0;0;0;0;0;0;3;11;0
9938;1954;Graduation;Graduation;Married;Married;R80 067,00;0;0;19/09/2013;82;519;17;813;27;173;51;1;4;6;6;2;0;0;1;0;0;0;3;11;0
6422;1954;Graduation;Graduation;Married;Married;R86 718,00;0;0;17/01/2013;20;344;189;482;50;33;172;1;5;6;5;2;0;0;0;0;0;0;3;11;0
3182;1973;Phd;PhD;Single;Single;R46 854,00;1;1;31/03/2014;81;96;1;79;7;1;79;6;5;1;3;8;1;0;0;0;0;0;3;11;1
7300;1952;Graduation;Graduation;Divorced;Divorced;R69 142,00;0;1;29/06/2014;50;448;4;34;6;4;39;3;8;1;7;5;0;1;0;0;0;0;3;11;0
10424;1968;Graduation;Graduation;Single;Single;R75 922,00;0;0;9/12/2013;60;265;138;553;224;23;92;1;4;4;9;1;0;0;0;0;0;0;3;11;0
8727;1978;Graduation;Graduation;Divorced;Divorced;R63 693,00;0;1;14/10/2013;63;587;43;337;42;87;54;3;11;6;9;6;0;0;0;0;0;0;3;11;0
2798;1977;Phd;PhD;Partnered;Partnered;R102 160,00;0;0;2/11/2012;54;763;29;138;76;176;58;0;7;9;10;4;0;1;1;1;0;0;3;11;1
1030;1965;Phd;PhD;Single;Single;R40 637,00;1;1;17/07/2013;72;22;0;13;0;0;3;2;1;0;3;7;0;0;0;0;0;0;3;11;0
624;1984;Master;Master;Single;Single;R18 890,00;0;0;10/11/2012;5;6;4;1;7;2;15;1;0;1;2;6;1;0;0;0;0;0;3;11;1
5176;1988;Graduation;Graduation;Partnered;Partnered;R29 604,00;1;0;8/12/2013;88;7;6;13;7;6;14;1;1;0;3;9;1;0;0;0;0;0;3;11;0
5552;1963;Master;Master;Divorced;Divorced;R48 721,00;1;1;13/05/2013;50;81;18;113;47;13;21;6;4;2;5;6;0;0;0;0;0;0;3;11;0
868;1966;Graduation;Graduation;Married;Married;R44 794,00;0;1;8/6/2014;99;54;0;7;0;0;4;1;2;0;3;6;0;0;0;0;0;0;3;11;0
380;1954;Graduation;Graduation;Divorced;Divorced;R64 497,00;0;1;10/9/2012;17;1170;48;320;42;32;192;5;11;4;9;8;1;0;0;0;0;0;3;11;1
2677;1956;Graduation;Graduation;Partnered;Partnered;R46 097,00;0;1;31/03/2013;11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;0;3;11;0
6521;1954;Graduation;Graduation;Partnered;Partnered;R77 972,00;0;0;18/03/2014;18;613;22;319;33;102;12;1;4;6;9;1;0;0;0;0;0;0;3;11;0
6927;1968;Phd;PhD;Married;Married;R44 377,00;1;1;5/10/2012;70;224;0;30;0;0;10;8;5;1;5;8;0;0;0;0;0;0;3;11;0
2877;1974;Master;Master;Partnered;Partnered;R46 014,00;1;1;21/01/2013;21;410;0;59;19;9;44;10;7;1;8;7;0;0;0;0;0;0;3;11;0
0;1985;Graduation;Graduation;Married;Married;R70 951,00;0;0;4/5/2013;66;239;10;554;254;87;54;1;3;4;9;1;0;0;0;0;0;0;3;11;0
1584;1977;Graduation;Graduation;Married;Married;R41 443,00;1;0;1/4/2014;79;171;7;171;25;19;89;6;8;1;5;8;0;0;0;0;0;0;3;11;0
7264;1978;2N Cycle;2n Cycle;Single;Single;R52 195,00;2;1;12/5/2014;2;12;0;4;0;0;1;1;1;0;2;8;0;0;0;0;0;0;3;11;0
6274;1948;Master;Master;Married;Married;R83 790,00;0;0;15/11/2013;81;1076;16;417;42;48;16;1;8;10;6;3;0;1;1;0;0;0;3;11;0
1377;1954;Master;Master;Widow;Widow;R44 551,00;0;1;31/08/2013;24;182;4;33;0;0;66;2;4;1;5;7;0;0;0;0;0;0;3;11;0
454;1980;Graduation;Graduation;Partnered;Partnered;R69 508,00;1;0;14/11/2012;48;824;32;162;42;32;43;2;11;4;11;6;0;0;0;0;0;0;3;11;0
1755;1988;2N Cycle;2n Cycle;Partnered;Partnered;R45 204,00;1;0;11/4/2014;93;30;11;25;29;1;18;1;1;1;4;3;0;0;0;0;0;0;3;11;0
2075;1969;Graduation;Graduation;Married;Married;R72 460,00;0;0;14/11/2013;56;377;10;540;80;30;10;1;3;5;7;1;0;0;0;0;0;0;3;11;0
4785;1970;Phd;PhD;Partnered;Partnered;R77 622,00;0;2;14/04/2014;3;520;7;154;19;0;14;2;6;3;11;3;0;0;0;0;0;0;3;11;0
9076;1980;Phd;PhD;Married;Married;R30 732,00;1;0;5/1/2013;44;155;1;25;0;1;3;4;4;1;4;8;0;0;0;0;0;0;3;11;0
7079;1962;Graduation;Graduation;Divorced;Divorced;R63 887,00;0;1;8/9/2012;38;897;23;207;15;11;92;5;9;6;12;6;0;0;0;0;0;0;3;11;0
4653;1978;Graduation;Graduation;Partnered;Partnered;R42 011,00;1;0;26/03/2013;46;131;0;16;2;1;39;4;3;1;4;8;0;0;0;0;0;0;3;11;0
7375;1976;Graduation;Graduation;Partnered;Partnered;R51 369,00;0;1;25/10/2012;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;3;11;0
709;1952;Graduation;Graduation;Divorced;Divorced;R51 537,00;0;1;9/12/2012;27;787;20;204;0;0;92;3;2;2;11;8;0;0;0;0;0;0;3;11;0
460;1972;Phd;PhD;Married;Married;R79 930,00;0;0;8/8/2012;72;792;86;740;67;51;17;1;3;5;8;2;0;0;0;0;0;0;3;11;0
3726;1986;Phd;PhD;Partnered;Partnered;R34 320,00;1;0;16/02/2014;66;4;1;9;3;0;0;1;1;0;2;8;0;0;0;0;0;0;3;11;0
6798;1966;Graduation;Graduation;Single;Single;R37 070,00;1;1;20/03/2013;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;3;11;1
5341;1962;2N Cycle;2n Cycle;Divorced;Divorced;R81 975,00;0;1;5/1/2013;2;983;76;184;180;138;27;1;6;3;4;7;0;0;1;0;0;0;3;11;0
1606;1971;Graduation;Graduation;Partnered;Partnered;R38 590,00;1;0;15/05/2013;65;3;1;8;4;3;3;1;1;0;2;8;0;0;0;0;0;0;3;11;0
9617;1951;Graduation;Graduation;Single;Single;R15 033,00;0;0;16/04/2014;37;0;4;5;6;0;4;1;1;0;3;3;0;0;0;0;0;0;3;11;0
3233;1965;Phd;PhD;Married;Married;R62 745,00;0;1;23/03/2013;89;562;21;464;28;10;32;3;7;8;11;5;0;0;0;0;0;0;3;11;0
89;1975;2N Cycle;2n Cycle;Married;Married;R22 212,00;1;0;9/12/2013;49;5;9;20;6;8;21;2;2;0;4;6;0;0;0;0;0;0;3;11;0
2936;1982;Master;Master;Partnered;Partnered;R23 661,00;1;0;4/12/2013;46;18;0;4;0;0;1;1;1;0;3;7;0;0;0;0;0;0;3;11;0
9449;1958;Phd;PhD;Single;Single;R79 761,00;0;1;4/10/2013;32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;3;11;0
7297;1973;Graduation;Graduation;Single;Single;R7 500,00;1;0;26/12/2013;54;5;3;10;12;7;20;4;3;1;3;7;0;0;0;0;0;0;3;11;0
11004;1893;2N Cycle;2n Cycle;Single;Single;R60 182,00;0;1;17/05/2014;23;8;0;5;7;0;2;1;1;0;2;4;0;0;0;0;0;0;3;11;0
313;1968;Graduation;Graduation;Widow;Widow;R73 455,00;0;0;28/10/2013;98;901;61;757;186;163;20;1;6;5;10;3;0;1;0;0;0;0;3;11;0
9940;1958;Graduation;Graduation;Partnered;Partnered;R64 961,00;0;1;23/12/2012;97;382;114;276;75;124;38;2;6;4;4;3;0;0;0;0;0;0;3;11;0
10735;1971;Graduation;Graduation;Single;Single;R22 804,00;1;0;31/07/2013;75;14;1;7;2;1;1;1;2;0;2;9;0;0;0;0;0;0;3;11;0
9529;1990;Graduation;Graduation;Married;Married;R73 687,00;0;0;28/11/2013;8;559;153;503;218;13;181;1;3;9;9;2;0;0;0;1;0;0;3;11;1
6439;1958;Graduation;Graduation;Married;Married;R61 074,00;0;1;17/08/2012;37;789;0;133;0;28;152;7;11;5;8;7;0;0;0;0;0;0;3;11;0
7411;1964;Phd;PhD;Married;Married;R31 686,00;1;1;5/6/2014;31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;0;3;11;0
2176;1972;Graduation;Graduation;Married;Married;R80 134,00;1;0;20/05/2013;40;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;3;11;1
9265;1953;Graduation;Graduation;Married;Married;R75 027,00;0;1;9/1/2013;74;925;64;179;133;12;77;2;9;4;6;5;0;0;0;0;0;0;3;11;0
8867;1988;Phd;PhD;Married;Married;R67 546,00;0;0;31/08/2012;90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;3;11;0
8932;1969;Master;Master;Partnered;Partnered;R65 176,00;0;1;29/10/2012;57;960;28;183;220;70;70;4;9;6;6;6;0;0;0;0;0;0;3;11;0
10236;1975;Master;Master;Single;Single;R31 160,00;1;0;16/09/2013;59;16;3;25;6;1;13;2;2;0;3;8;0;0;0;0;0;0;3;11;0
6340;1985;Graduation;Graduation;Single;Single;R29 938,00;1;0;27/10/2013;52;3;3;7;0;2;11;2;1;0;3;6;0;0;0;0;0;0;3;11;0
10089;1974;Graduation;Graduation;Divorced;Divorced;R102 692,00;0;0;5/4/2013;5;168;148;444;32;172;148;1;6;9;13;2;0;1;1;1;1;0;3;11;1
2227;1958;2N Cycle;2n Cycle;Partnered;Partnered;R26 490,00;0;0;22/09/2012;92;45;47;52;21;20;25;2;3;1;5;6;0;0;0;0;0;0;3;11;0
10992;1967;Graduation;Graduation;Partnered;Partnered;R75 702,00;1;1;29/08/2012;77;650;28;353;45;42;30;5;4;6;11;8;0;0;0;0;0;0;3;11;0
5304;1974;Phd;PhD;Single;Single;R30 899,00;1;0;13/10/2012;35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;0;3;11;0
309;1961;Phd;PhD;Partnered;Partnered;R63 342,00;0;1;16/10/2012;48;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;3;11;0
3406;1964;Graduation;Graduation;Single;Single;R45 989,00;0;1;22/10/2012;97;138;33;87;28;24;12;4;3;2;7;3;0;0;0;0;0;0;3;11;0
2661;1964;Graduation;Graduation;Single;Single;R18 701,00;1;1;4/6/2013;95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;3;11;0
3153;1957;Phd;PhD;Single;Single;R40 737,00;2;1;8/12/2013;24;11;0;4;0;0;2;1;1;0;2;8;0;0;0;0;0;0;3;11;0
10264;1979;Graduation;Graduation;Divorced;Divorced;R15 287,00;1;0;10/10/2012;60;1;2;8;4;3;13;2;1;1;2;7;1;0;0;0;0;0;3;11;1
1184;1968;Phd;PhD;Divorced;Divorced;R69 674,00;0;2;22/05/2013;46;554;41;215;11;0;24;3;10;2;10;5;0;0;0;0;0;0;3;11;0
4200;1970;Master;Master;Married;Married;R44 159,00;1;0;17/06/2014;85;167;2;62;24;13;7;4;4;1;6;5;0;0;0;0;0;0;3;11;0
9396;1978;Phd;PhD;Married;Married;R37 717,00;1;0;23/11/2012;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;3;11;0
2387;1952;Master;Master;Partnered;Partnered;R43 776,00;1;1;3/2/2013;9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;0;3;11;1
6690;1966;Master;Master;Married;Married;R38 179,00;1;1;14/03/2013;30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;3;11;0
1225;1963;Graduation;Graduation;Married;Married;R80 124,00;0;0;26/06/2014;47;483;84;398;205;84;241;1;3;7;8;1;1;0;0;0;0;0;3;11;0
9703;1970;Phd;PhD;Married;Married;R38 097,00;1;1;15/10/2012;70;77;2;35;0;1;69;4;3;2;2;7;1;0;0;0;0;0;3;11;1
291;1970;Graduation;Graduation;Married;Married;R72 940,00;0;0;19/06/2013;13;182;74;298;162;149;116;1;3;3;6;1;0;0;0;0;0;0;3;11;0
4557;1970;Graduation;Graduation;Partnered;Partnered;R22 070,00;1;0;4/10/2013;11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;0;3;11;0
2379;1953;Graduation;Graduation;Single;Single;R69 267,00;0;0;22/09/2012;31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;0;3;11;1
5726;1983;Master;Master;Single;Single;R31 788,00;1;0;20/03/2014;15;16;7;23;0;8;6;3;3;0;4;5;0;0;0;0;0;1;3;11;0
3066;1975;Phd;PhD;Partnered;Partnered;R61 905,00;0;1;4/2/2014;2;167;0;43;6;2;13;2;4;2;4;5;0;0;0;0;0;0;3;11;0
6336;1960;Graduation;Graduation;Married;Married;R29 315,00;1;1;6/4/2014;55;13;2;14;8;7;4;4;2;0;4;6;0;0;0;0;0;0;3;11;0
10967;1963;Graduation;Graduation;Divorced;Divorced;R33 378,00;1;1;6/2/2013;38;33;6;40;3;7;10;3;2;0;4;7;0;0;0;0;0;0;3;11;0
2304;1963;Phd;PhD;Partnered;Partnered;R66 313,00;0;1;16/09/2013;86;625;7;99;10;22;7;2;6;3;12;4;0;0;0;0;0;0;3;11;0
3445;1956;Graduation;Graduation;Single;Single;R60 714,00;0;0;17/01/2013;56;216;162;224;101;92;162;2;7;4;10;5;0;0;0;0;0;0;3;11;1
7828;1981;Master;Master;Partnered;Partnered;R77 882,00;0;0;30/04/2014;29;68;129;396;188;22;15;1;3;3;5;1;0;0;0;0;0;0;3;11;0
3762;1986;Phd;PhD;Single;Single;R69 867,00;0;0;2/4/2013;30;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;0;3;11;1
4391;1968;Master;Master;Divorced;Divorced;R63 841,00;0;1;21/04/2013;64;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;3;11;0
4669;1981;Basic;Basic;Married;Married;R24 480,00;1;0;11/2/2013;46;4;19;9;28;25;17;3;3;0;4;7;0;0;0;0;0;0;3;11;0
10144;1976;Graduation;Graduation;Partnered;Partnered;R51 369,00;0;1;25/10/2012;84;297;7;79;0;11;182;2;8;2;4;8;0;0;0;0;0;0;3;11;0
8652;1946;Graduation;Graduation;Partnered;Partnered;R37 760,00;0;0;31/08/2012;20;84;5;38;150;12;28;2;4;1;6;7;0;0;0;0;0;0;3;11;0
1672;1974;Phd;PhD;Partnered;Partnered;R65 640,00;0;1;1/3/2014;74;204;7;149;20;15;66;1;5;1;8;2;0;0;0;0;0;0;3;11;0
8962;1975;Master;Master;Married;Married;R44 319,00;1;1;17/04/2014;18;26;0;8;0;0;3;2;2;0;3;5;0;0;0;0;0;0;3;11;0
9974;1974;Graduation;Graduation;Married;Married;R30 631,00;1;0;12/7/2013;75;15;6;20;4;5;20;1;3;1;2;7;0;0;0;0;0;0;3;11;0
10983;1952;Graduation;Graduation;Partnered;Partnered;R75 278,00;0;0;29/01/2013;17;304;98;230;150;74;74;1;6;3;13;3;0;0;0;0;0;0;3;11;0
8148;1956;Master;Master;Partnered;Partnered;R50 898,00;1;1;8/1/2013;88;285;28;242;55;114;135;13;6;2;12;5;0;0;0;0;0;0;3;11;0
10102;1966;Graduation;Graduation;Widow;Widow;R79 946,00;0;0;12/5/2014;19;395;183;565;166;141;28;1;5;11;5;3;0;0;0;0;0;0;3;11;0
4697;1949;Master;Master;Divorced;Divorced;R35 416,00;0;0;13/06/2013;62;248;3;81;4;3;51;3;7;1;5;8;0;0;0;0;0;0;3;11;0
9262;1984;2N Cycle;2n Cycle;Partnered;Partnered;R32 414,00;0;0;4/7/2013;11;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;0;3;11;0
7254;1969;Graduation;Graduation;Partnered;Partnered;R38 361,00;1;0;27/12/2013;74;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;3;11;0
4543;1980;Graduation;Graduation;Married;Married;R82 497,00;0;0;31/10/2012;32;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;0;3;11;0
4927;1971;Graduation;Graduation;Partnered;Partnered;R16 626,00;2;0;15/01/2014;76;8;3;22;21;1;13;3;3;0;3;9;0;0;0;0;0;0;3;11;0
10451;1965;Graduation;Graduation;Partnered;Partnered;R29 672,00;1;1;12/3/2013;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;3;11;0
2926;1952;Master;Master;Partnered;Partnered;R55 951,00;0;1;23/08/2012;62;1241;0;80;0;13;40;3;3;6;11;8;0;1;0;0;1;0;3;11;0
2874;1988;2N Cycle;2n Cycle;Divorced;Divorced;R35 388,00;1;0;7/3/2013;20;6;4;7;4;3;8;1;1;0;3;7;0;0;0;0;0;0;3;11;0
9738;1986;Master;Master;Partnered;Partnered;R42 386,00;1;0;13/01/2013;43;65;4;16;0;4;11;1;3;0;3;8;0;0;0;0;0;0;3;11;0
7119;1982;Graduation;Graduation;Single;Single;R68 627,00;0;0;12/1/2013;45;395;15;263;60;54;38;1;2;3;6;1;0;0;0;0;0;0;3;11;0
3924;1965;Phd;PhD;Divorced;Divorced;R57 912,00;0;1;17/03/2014;34;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;0;3;11;0
5827;1958;Graduation;Graduation;Divorced;Divorced;R35 246,00;1;1;16/04/2014;53;36;0;12;2;2;10;4;3;1;3;5;0;0;0;0;0;0;3;11;0
5596;1956;2N Cycle;2n Cycle;Partnered;Partnered;R58 821,00;0;1;12/10/2013;44;513;14;154;19;0;28;1;9;2;9;6;0;0;0;0;0;0;3;11;0
10812;1978;Phd;PhD;Married;Married;R46 377,00;1;0;1/3/2014;89;37;0;46;4;3;0;1;2;1;3;4;0;0;0;0;0;0;3;11;0
1717;1988;Graduation;Graduation;Single;Single;R39 747,00;1;0;13/04/2014;43;80;15;93;20;13;52;3;5;1;4;8;0;0;0;0;0;0;3;11;0
9491;1984;Graduation;Graduation;Partnered;Partnered;R23 976,00;1;0;27/12/2013;68;14;1;21;2;3;25;3;3;1;3;7;0;0;0;0;0;0;3;11;0
9274;1961;Master;Master;Married;Married;R80 950,00;0;0;28/03/2013;44;525;147;112;219;147;63;1;6;7;9;2;0;0;0;1;0;0;3;11;0
6609;1966;Graduation;Graduation;Widow;Widow;R27 038,00;0;0;18/09/2012;64;1;26;25;17;23;15;1;3;0;3;9;0;0;0;0;0;0;3;11;1
6963;1947;Graduation;Graduation;Single;Single;R77 457,00;0;0;5/3/2014;85;675;11;400;15;45;11;1;2;5;10;1;0;0;1;0;0;0;3;11;0
4440;1964;Master;Master;Married;Married;R64 100,00;0;1;10/9/2013;93;509;0;27;0;0;10;1;8;3;6;7;0;1;0;0;0;0;3;11;0
1379;1992;Master;Master;Partnered;Partnered;R42 670,00;0;0;27/04/2013;12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;0;3;11;0
10032;1976;Graduation;Graduation;Divorced;Divorced;R12 571,00;1;0;18/01/2014;86;3;5;14;2;12;17;4;3;1;3;6;0;0;0;0;0;0;3;11;0
2826;1967;Graduation;Graduation;Married;Married;R22 574,00;2;1;28/10/2013;28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;3;11;0
2437;1989;Graduation;Graduation;Married;Married;;0;0;3/6/2013;69;861;138;461;60;30;61;1;6;5;12;3;0;1;0;1;0;0;3;11;0
6320;1976;Master;Master;Single;Single;R70 893,00;0;0;6/2/2013;42;768;44;561;77;44;14;1;6;6;10;3;0;0;0;0;0;0;3;11;0
3050;1966;Graduation;Graduation;Married;Married;R54 198,00;1;1;17/12/2013;13;185;0;28;3;2;17;6;3;1;6;4;0;0;0;0;0;0;3;11;0
231;1956;Master;Master;Partnered;Partnered;R28 839,00;1;1;11/3/2014;86;24;0;7;0;0;1;2;2;0;3;5;0;0;0;0;0;0;3;11;0
2392;1972;Graduation;Graduation;Married;Married;R40 321,00;1;1;29/07/2013;59;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;3;11;0
9478;1985;Graduation;Graduation;Single;Single;R66 503,00;1;0;14/08/2012;30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;3;11;0
113;1951;Graduation;Graduation;Married;Married;R30 833,00;1;1;16/07/2013;33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;3;11;0
2863;1970;Graduation;Graduation;Single;Single;;1;2;23/08/2013;67;738;20;172;52;50;20;6;2;3;10;7;0;1;0;1;0;0;3;11;0
1802;1971;Graduation;Graduation;Married;Married;R64 795,00;0;1;17/01/2013;23;412;5;119;38;29;77;3;3;3;12;2;0;0;0;0;0;0;3;11;0
520;1974;Graduation;Graduation;Married;Married;R34 421,00;1;0;1/7/2013;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;3;11;0
8275;1965;Phd;PhD;Divorced;Divorced;R47 025,00;1;1;9/2/2014;6;16;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;3;11;0
9750;1961;Phd;PhD;Divorced;Divorced;R64 325,00;0;1;7/2/2013;41;731;60;353;78;12;73;5;10;3;5;7;0;0;0;0;0;0;3;11;0
2607;1953;Graduation;Graduation;Single;Single;R40 464,00;0;1;11/1/2013;78;424;17;118;7;23;41;6;8;2;8;8;0;0;0;0;0;0;3;11;0
7214;1957;Graduation;Graduation;Married;Married;R62 187,00;0;0;5/7/2013;49;792;0;275;45;45;126;1;4;8;5;3;0;0;0;0;0;0;3;11;0
5835;1976;Phd;PhD;Divorced;Divorced;R14 849,00;1;0;2/7/2013;39;21;2;28;3;2;9;3;2;0;4;8;0;0;0;0;0;0;3;11;0
3896;1984;Graduation;Graduation;Married;Married;R27 255,00;1;0;7/11/2013;3;22;1;11;0;1;2;1;1;0;3;7;0;0;0;0;0;0;3;11;0
10350;1950;Phd;PhD;Married;Married;R54 432,00;2;1;9/5/2013;37;33;0;5;0;0;0;1;1;0;3;4;0;0;0;0;0;0;3;11;0
7786;1986;Phd;PhD;Single;Single;R29 999,00;1;0;13/02/2013;22;68;7;59;10;5;11;4;3;1;4;8;0;0;0;0;0;0;3;11;0
2861;1983;Graduation;Graduation;Single;Single;R24 072,00;1;0;16/04/2013;79;9;1;6;3;0;4;1;1;0;2;8;0;0;0;0;0;0;3;11;0
